Type,LegacyUserID,LegacyUnitID,ResultTitle,SelfAssessmentDate,StartDate,EndDate,ExpiryDate,Where,Points,EndorsedDate,EndorsedStatus,Comments,Files
Achievements,110112,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110112,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110112,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110112,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110117,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110117,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110117,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110117,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110118,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110118,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110118,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110118,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110119,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110119,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110119,41338,Poultry Welfare Short Course,,17/08/2018,17/08/2018,17/08/2023,St Davids Poultry Team,,,,,
Achievements,110119,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110120,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110120,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110120,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110121,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110121,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110121,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110121,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110122,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110122,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110122,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110122,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110123,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110123,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110123,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110123,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110124,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110124,41337,Manual Handling Short Course,,22/11/2018,22/11/2018,22/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110124,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110124,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110125,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110125,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110125,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110125,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110126,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110126,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110126,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110127,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110127,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110127,41338,Poultry Welfare Short Course,,17/08/2018,17/08/2018,17/08/2023,St Davids Poultry Team,,,,,
Achievements,110127,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110128,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110128,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110128,41338,Poultry Welfare Short Course,,17/08/2018,17/08/2018,17/08/2023,St Davids Poultry Team,,,,,
Achievements,110128,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110129,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110129,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110129,41338,Poultry Welfare Short Course,,17/08/2018,17/08/2018,17/08/2023,St Davids Poultry Team,,,,,
Achievements,110129,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110130,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110130,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110130,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110130,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110131,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110131,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110131,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110132,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110132,41337,Manual Handling Short Course,,22/11/2018,22/11/2018,22/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110132,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110132,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110133,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110133,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110133,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110133,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110134,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110134,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110134,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110134,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110135,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110135,,Poultry Welfare - Hatchery,,22/06/2017,22/06/2017,22/06/2022,Poultec Training,,,,,
Achievements,110135,,Poultry Welfare - Catching & Handling,,22/06/2017,22/06/2017,22/06/2022,Poultec Training,,,,,
Achievements,110135,,Manual Handling,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110135,,Emergency First Aid,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110135,,Biosecurity and Hygiene,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110138,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110138,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110138,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110138,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110139,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110139,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110139,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110139,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110140,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110141,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110141,41337,Manual Handling Short Course,,22/11/2018,22/11/2018,22/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110141,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110141,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110142,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110142,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110142,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110142,41341,First Aid Qualification,,24/10/2018,24/10/2018,24/10/2023,Safety Ireland First Response,,,,,
Achievements,110143,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110143,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110143,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110143,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110144,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110144,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110144,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110144,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110145,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110145,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110145,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110146,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110146,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110146,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110146,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110147,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110147,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110147,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110147,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110148,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110148,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110148,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110148,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110149,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110149,41337,Manual Handling Short Course,,27/11/2018,27/11/2018,27/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110149,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110149,41341,First Aid Qualification,,22/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110150,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110150,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110150,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110150,41341,First Aid Qualification,,23/10/2018,23/10/2018,23/10/2023,Safety Ireland First Response,,,,,
Achievements,110151,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110151,41337,Manual Handling Short Course,,22/11/2018,22/11/2018,22/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110151,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110152,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110152,41337,Manual Handling Short Course,,22/11/2018,22/11/2018,22/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110152,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110152,41341,First Aid Qualification,,21/02/2017,21/02/2017,21/02/2022,O'Dwyer Safety Services,,,,,
Achievements,110153,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
Achievements,110153,41337,Manual Handling Short Course,,07/11/2018,07/11/2018,07/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110153,41338,Poultry Welfare Short Course,,30/05/2018,30/05/2018,30/05/2023,St Davids Poultry Team,,,,,
Achievements,110153,41341,First Aid Qualification,,11/09/2018,11/09/2018,11/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110154,41336,Hygiene & Biosecurity Short Course,,28/01/2019,28/01/2019,28/01/2024,St Davids Poultry Team,,,,,
Achievements,110154,41337,Manual Handling Short Course,,08/11/2018,08/11/2018,08/11/2023,Kelly Agri & Safety Consultants,,,,,
Achievements,110154,41338,Poultry Welfare Short Course,,31/05/2018,31/05/2018,31/05/2023,St Davids Poultry Team,,,,,
Achievements,110154,41341,First Aid Qualification,,12/09/2018,12/09/2018,12/09/2020,Safety Ireland First Response Training Institute,,,,,
Achievements,110155,41336,Hygiene & Biosecurity Short Course,,05/02/2019,05/02/2019,05/02/2024,St Davids Poultry Team,,,,,
